# Time,iL-0,iL-1,iL-2,iL-3,iL-4,iL-5,iL-6,iL-7,iL-8,iL-9,iL-10,iL-11,iL-12,iL-13,iL-14,iL-15,iL-16,iL-17,iL-18,iL-19,iL-20,iL-21,iL-22,iL-23,iL-24,iL-25,iL-26,iL-27,iL-28,iL-29,iL-30,iL-31,iL-32,iL-33,iL-34,iL-35,iL-36,iL-37,iL-38,iL-39,iL-40,iL-41,iL-42,iL-43,iL-44,iL-45,iL-46,iL-47
1.680000000000000178e-05,-2.263764988009592471e+00,-2.253764988009592685e+00,-2.303764988009592507e+00,-2.303764988009592507e+00,-2.410791366906474664e+00,-2.430791366906475126e+00,-2.470791366906475162e+00,-2.440791366906474913e+00,-1.586449240607514133e+00,-1.584449240607514131e+00,-1.582449240607514129e+00,-1.594449240607514140e+00,-2.144754596322941964e+00,-2.152754596322941971e+00,-2.136754596322941957e+00,-2.152754596322941971e+00,-4.737218225419664641e+00,-4.697218225419664606e+00,-4.717218225419664179e+00,-4.687218225419663931e+00,-3.934196642685851231e+00,-3.934196642685851231e+00,-3.894196642685851195e+00,-3.974196642685851266e+00,-2.422150279776178916e+00,-2.482150279776178969e+00,-2.442150279776178934e+00,-2.472150279776178738e+00,-5.149752198241406731e+00,-5.149752198241406731e+00,-5.049752198241407086e+00,-5.169752198241407193e+00,-1.604257394084732224e+00,-1.600257394084732221e+00,-1.590257394084732212e+00,-1.590257394084732212e+00,-3.695595523581135300e+00,-3.705595523581135087e+00,-3.685595523581135069e+00,-3.675595523581135282e+00,-1.389520383693045646e+00,-1.399520383693045433e+00,-1.409520383693045442e+00,-1.399520383693045433e+00,-8.088089528377299331e+00,-8.028089528377298834e+00,-7.988089528377297910e+00,-8.028089528377298834e+00
1.688000000000000101e-05,-2.243764988009592454e+00,-2.243764988009592454e+00,-2.223764988009592436e+00,-2.283764988009592489e+00,-2.500791366906474522e+00,-2.510791366906475197e+00,-2.510791366906475197e+00,-2.500791366906474522e+00,-1.580449240607514128e+00,-1.580449240607514128e+00,-1.574449240607514122e+00,-1.598449240607514144e+00,-2.136754596322941957e+00,-2.144754596322941964e+00,-2.136754596322941957e+00,-2.120754596322941943e+00,-4.717218225419664179e+00,-4.717218225419664179e+00,-4.687218225419663931e+00,-4.687218225419663931e+00,-4.034196642685850875e+00,-4.014196642685851302e+00,-4.014196642685851302e+00,-4.054196642685851337e+00,-2.482150279776178969e+00,-2.462150279776178952e+00,-2.482150279776178969e+00,-2.512150279776178774e+00,-5.149752198241406731e+00,-5.209752198241407228e+00,-5.069752198241406660e+00,-5.229752198241406802e+00,-1.606257394084732226e+00,-1.594257394084732216e+00,-1.588257394084732210e+00,-1.582257394084732205e+00,-3.635595523581135247e+00,-3.615595523581135229e+00,-3.635595523581135247e+00,-3.635595523581135247e+00,-1.329520383693045593e+00,-1.359520383693045620e+00,-1.369520383693045629e+00,-1.339520383693045602e+00,-8.048089528377298407e+00,-8.028089528377298834e+00,-8.088089528377299331e+00,-8.008089528377299260e+00
1.696000000000000025e-05,-2.213764988009592649e+00,-2.163764988009592383e+00,-2.213764988009592649e+00,-2.183764988009592400e+00,-2.500791366906474522e+00,-2.510791366906475197e+00,-2.570791366906474806e+00,-2.540791366906474558e+00,-1.584449240607514131e+00,-1.574449240607514122e+00,-1.578449240607514126e+00,-1.596449240607514142e+00,-2.124754596322941946e+00,-2.136754596322941957e+00,-2.112754596322941936e+00,-2.120754596322941943e+00,-4.727218225419663966e+00,-4.667218225419664357e+00,-4.677218225419664144e+00,-4.667218225419664357e+00,-4.034196642685850875e+00,-4.054196642685851337e+00,-4.114196642685850946e+00,-4.094196642685851373e+00,-2.512150279776178774e+00,-2.572150279776178827e+00,-2.532150279776178792e+00,-2.512150279776178774e+00,-5.209752198241407228e+00,-5.209752198241407228e+00,-5.249752198241407264e+00,-5.269752198241406838e+00,-1.598257394084732219e+00,-1.590257394084732212e+00,-1.590257394084732212e+00,-1.582257394084732205e+00,-3.595595523581135211e+00,-3.605595523581134998e+00,-3.595595523581135211e+00,-3.595595523581135211e+00,-1.279520383693045549e+00,-1.299520383693045567e+00,-1.329520383693045593e+00,-1.319520383693045584e+00,-8.068089528377297981e+00,-8.168089528377299402e+00,-8.088089528377299331e+00,-8.148089528377298052e+00
1.703999999999999948e-05,-2.113764988009592560e+00,-2.123764988009592347e+00,-2.113764988009592560e+00,-2.133764988009592578e+00,-2.580791366906474593e+00,-2.630791366906475304e+00,-2.610791366906474842e+00,-2.580791366906474593e+00,-1.574449240607514122e+00,-1.578449240607514126e+00,-1.572449240607514120e+00,-1.588449240607514135e+00,-2.128754596322941950e+00,-2.124754596322941946e+00,-2.128754596322941950e+00,-2.108754596322941932e+00,-4.687218225419663931e+00,-4.717218225419664179e+00,-4.717218225419664179e+00,-4.657218225419664570e+00,-4.094196642685851373e+00,-4.134196642685851408e+00,-4.054196642685851337e+00,-4.114196642685850946e+00,-2.572150279776178827e+00,-2.632150279776178881e+00,-2.592150279776178845e+00,-2.632150279776178881e+00,-5.249752198241407264e+00,-5.249752198241407264e+00,-5.309752198241406873e+00,-5.289752198241407299e+00,-1.600257394084732221e+00,-1.592257394084732214e+00,-1.576257394084732200e+00,-1.584257394084732207e+00,-3.535595523581135158e+00,-3.565595523581134962e+00,-3.525595523581134927e+00,-3.535595523581135158e+00,-1.259520383693045531e+00,-1.259520383693045531e+00,-1.239520383693045513e+00,-1.269520383693045540e+00,-8.148089528377298052e+00,-8.168089528377299402e+00,-8.168089528377299402e+00,-8.168089528377299402e+00
1.711999999999999872e-05,-2.083764988009592312e+00,-2.053764988009592507e+00,-2.083764988009592312e+00,-2.063764988009592294e+00,-2.660791366906474664e+00,-2.630791366906475304e+00,-2.640791366906475091e+00,-2.680791366906475126e+00,-1.574449240607514122e+00,-1.566449240607514115e+00,-1.564449240607514113e+00,-1.586449240607514133e+00,-2.144754596322941964e+00,-2.136754596322941957e+00,-2.128754596322941950e+00,-2.096754596322941921e+00,-4.707218225419664392e+00,-4.697218225419664606e+00,-4.707218225419664392e+00,-4.647218225419663895e+00,-4.114196642685850946e+00,-4.194196642685851018e+00,-4.114196642685850946e+00,-4.094196642685851373e+00,-2.642150279776179111e+00,-2.622150279776179094e+00,-2.672150279776178916e+00,-2.642150279776179111e+00,-5.289752198241407299e+00,-5.309752198241406873e+00,-5.289752198241407299e+00,-5.309752198241406873e+00,-1.592257394084732214e+00,-1.588257394084732210e+00,-1.574257394084732198e+00,-1.580257394084732203e+00,-3.465595523581135318e+00,-3.515595523581135140e+00,-3.505595523581135353e+00,-3.535595523581135158e+00,-1.219520383693045495e+00,-1.169520383693045451e+00,-1.199520383693045478e+00,-1.199520383693045478e+00,-8.248089528377299473e+00,-8.168089528377299402e+00,-8.168089528377299402e+00,-8.188089528377298976e+00
1.720000000000000134e-05,-2.023764988009592258e+00,-2.013764988009592471e+00,-2.003764988009592241e+00,-2.013764988009592471e+00,-2.700791366906474700e+00,-2.710791366906474487e+00,-2.680791366906475126e+00,-2.680791366906475126e+00,-1.574449240607514122e+00,-1.572449240607514120e+00,-1.566449240607514115e+00,-1.582449240607514129e+00,-2.136754596322941957e+00,-2.120754596322941943e+00,-2.116754596322941939e+00,-2.104754596322941929e+00,-4.687218225419663931e+00,-4.707218225419664392e+00,-4.687218225419663931e+00,-4.657218225419664570e+00,-4.214196642685851479e+00,-4.194196642685851018e+00,-4.174196642685851444e+00,-4.214196642685851479e+00,-2.702150279776179165e+00,-2.692150279776178934e+00,-2.682150279776179147e+00,-2.712150279776178952e+00,-5.349752198241406909e+00,-5.369752198241407370e+00,-5.329752198241407335e+00,-5.389752198241406944e+00,-1.586257394084732208e+00,-1.586257394084732208e+00,-1.574257394084732198e+00,-1.570257394084732194e+00,-3.425595523581135282e+00,-3.405595523581135264e+00,-3.435595523581135069e+00,-3.415595523581135051e+00,-1.149520383693045433e+00,-1.179520383693045460e+00,-1.139520383693045646e+00,-1.189520383693045469e+00,-8.228089528377298123e+00,-8.228089528377298123e+00,-8.188089528377298976e+00,-8.208089528377298549e+00
1.728000000000000057e-05,-1.973764988009592214e+00,-1.943764988009592187e+00,-1.973764988009592214e+00,-2.003764988009592241e+00,-2.700791366906474700e+00,-2.740791366906474735e+00,-2.710791366906474487e+00,-2.740791366906474735e+00,-1.566449240607514115e+00,-1.566449240607514115e+00,-1.564449240607514113e+00,-1.576449240607514124e+00,-2.120754596322941943e+00,-2.140754596322941961e+00,-2.116754596322941939e+00,-2.124754596322941946e+00,-4.687218225419663931e+00,-4.697218225419664606e+00,-4.697218225419664606e+00,-4.637218225419664108e+00,-4.274196642685851089e+00,-4.234196642685851053e+00,-4.314196642685851124e+00,-4.234196642685851053e+00,-2.732150279776178969e+00,-2.742150279776178756e+00,-2.732150279776178969e+00,-2.732150279776178969e+00,-5.389752198241406944e+00,-5.349752198241406909e+00,-5.409752198241407406e+00,-5.469752198241407015e+00,-1.586257394084732208e+00,-1.578257394084732201e+00,-1.566257394084732191e+00,-1.570257394084732194e+00,-3.365595523581135229e+00,-3.415595523581135051e+00,-3.375595523581135016e+00,-3.375595523581135016e+00,-1.099520383693045611e+00,-1.049520383693045567e+00,-1.069520383693045584e+00,-1.109520383693045620e+00,-8.328089528377299544e+00,-8.268089528377299047e+00,-8.268089528377299047e+00,-8.328089528377299544e+00
1.735999999999999981e-05,-1.923764988009592170e+00,-1.883764988009592356e+00,-1.953764988009592196e+00,-1.923764988009592170e+00,-2.790791366906474558e+00,-2.800791366906475233e+00,-2.770791366906474984e+00,-2.800791366906475233e+00,-1.568449240607514117e+00,-1.562449240607514112e+00,-1.558449240607514108e+00,-1.580449240607514128e+00,-2.112754596322941936e+00,-2.136754596322941957e+00,-2.140754596322941961e+00,-2.104754596322941929e+00,-4.707218225419664392e+00,-4.687218225419663931e+00,-4.657218225419664570e+00,-4.637218225419664108e+00,-4.294196642685851550e+00,-4.254196642685851515e+00,-4.254196642685851515e+00,-4.214196642685851479e+00,-2.782150279776178792e+00,-2.822150279776178827e+00,-2.782150279776178792e+00,-2.762150279776178774e+00,-5.429752198241406980e+00,-5.449752198241407442e+00,-5.449752198241407442e+00,-5.469752198241407015e+00,-1.592257394084732214e+00,-1.582257394084732205e+00,-1.576257394084732200e+00,-1.568257394084732192e+00,-3.355595523581134998e+00,-3.355595523581134998e+00,-3.325595523581135193e+00,-3.305595523581135176e+00,-1.059520383693045575e+00,-1.069520383693045584e+00,-1.049520383693045567e+00,-1.009520383693045531e+00,-8.268089528377299047e+00,-8.288089528377298620e+00,-8.308089528377298194e+00,-8.348089528377299118e+00
1.743999999999999904e-05,-1.883764988009592356e+00,-1.863764988009592338e+00,-1.853764988009592329e+00,-1.843764988009592320e+00,-2.830791366906474593e+00,-2.840791366906475268e+00,-2.850791366906475055e+00,-2.860791366906474842e+00,-1.564449240607514113e+00,-1.564449240607514113e+00,-1.564449240607514113e+00,-1.574449240607514122e+00,-2.112754596322941936e+00,-2.120754596322941943e+00,-2.140754596322941961e+00,-2.096754596322941921e+00,-4.657218225419664570e+00,-4.707218225419664392e+00,-4.647218225419663895e+00,-4.657218225419664570e+00,-4.394196642685851195e+00,-4.314196642685851124e+00,-4.294196642685851550e+00,-4.354196642685851160e+00,-2.822150279776178827e+00,-2.852150279776179076e+00,-2.822150279776178827e+00,-2.852150279776179076e+00,-5.489752198241407477e+00,-5.429752198241406980e+00,-5.509752198241407051e+00,-5.489752198241407477e+00,-1.584257394084732207e+00,-1.576257394084732200e+00,-1.566257394084732191e+00,-1.568257394084732192e+00,-3.305595523581135176e+00,-3.275595523581134927e+00,-3.275595523581134927e+00,-3.305595523581135176e+00,-1.049520383693045567e+00,-1.029520383693045549e+00,-9.895203836930456243e-01,-1.029520383693045549e+00,-8.328089528377299544e+00,-8.408089528377299615e+00,-8.348089528377299118e+00,-8.388089528377298265e+00
1.752000000000000166e-05,-1.833764988009592312e+00,-1.803764988009592285e+00,-1.833764988009592312e+00,-1.793764988009592276e+00,-2.840791366906475268e+00,-2.860791366906474842e+00,-2.880791366906475304e+00,-2.870791366906474629e+00,-1.560449240607514110e+00,-1.560449240607514110e+00,-1.558449240607514108e+00,-1.574449240607514122e+00,-2.108754596322941932e+00,-2.152754596322941971e+00,-2.116754596322941939e+00,-2.088754596322941914e+00,-4.647218225419663895e+00,-4.637218225419664108e+00,-4.637218225419664108e+00,-4.677218225419664144e+00,-4.374196642685851621e+00,-4.354196642685851160e+00,-4.334196642685851586e+00,-4.414196642685851657e+00,-2.842150279776178845e+00,-2.842150279776178845e+00,-2.852150279776179076e+00,-2.892150279776179111e+00,-5.509752198241407051e+00,-5.529752198241407513e+00,-5.489752198241407477e+00,-5.489752198241407477e+00,-1.578257394084732201e+00,-1.574257394084732198e+00,-1.568257394084732192e+00,-1.560257394084732185e+00,-3.225595523581135105e+00,-3.245595523581135122e+00,-3.225595523581135105e+00,-3.225595523581135105e+00,-9.495203836930456998e-01,-9.495203836930456998e-01,-9.195203836930456731e-01,-9.495203836930456998e-01,-8.408089528377299615e+00,-8.368089528377298691e+00,-8.448089528377298763e+00,-8.428089528377299189e+00
1.760000000000000090e-05,-1.773764988009592258e+00,-1.753764988009592241e+00,-1.773764988009592258e+00,-1.793764988009592276e+00,-2.950791366906474700e+00,-2.960791366906474487e+00,-2.930791366906475126e+00,-2.950791366906474700e+00,-1.560449240607514110e+00,-1.558449240607514108e+00,-1.554449240607514104e+00,-1.574449240607514122e+00,-2.132754596322941953e+00,-2.116754596322941939e+00,-2.112754596322941936e+00,-2.100754596322941925e+00,-4.627218225419664321e+00,-4.647218225419663895e+00,-4.637218225419664108e+00,-4.657218225419664570e+00,-4.414196642685851657e+00,-4.474196642685851266e+00,-4.434196642685851231e+00,-4.414196642685851657e+00,-2.912150279776179129e+00,-2.922150279776178916e+00,-2.932150279776179147e+00,-2.972150279776178738e+00,-5.569752198241406660e+00,-5.569752198241406660e+00,-5.569752198241406660e+00,-5.589752198241407122e+00,-1.580257394084732203e+00,-1.572257394084732196e+00,-1.552257394084732178e+00,-1.558257394084732184e+00,-3.165595523581135051e+00,-3.225595523581135105e+00,-3.175595523581135282e+00,-3.215595523581135318e+00,-9.695203836930456065e-01,-8.895203836930456465e-01,-9.095203836930456642e-01,-9.095203836930456642e-01,-8.428089528377299189e+00,-8.448089528377298763e+00,-8.428089528377299189e+00,-8.388089528377298265e+00
1.768000000000000013e-05,-1.683764988009592178e+00,-1.683764988009592178e+00,-1.713764988009592205e+00,-1.723764988009592214e+00,-2.990791366906474735e+00,-3.000791366906474522e+00,-2.970791366906475162e+00,-3.010791366906475197e+00,-1.554449240607514104e+00,-1.552449240607514103e+00,-1.560449240607514110e+00,-1.576449240607514124e+00,-2.112754596322941936e+00,-2.128754596322941950e+00,-2.112754596322941936e+00,-2.100754596322941925e+00,-4.687218225419663931e+00,-4.677218225419664144e+00,-4.697218225419664606e+00,-4.627218225419664321e+00,-4.474196642685851266e+00,-4.494196642685850840e+00,-4.494196642685850840e+00,-4.394196642685851195e+00,-2.992150279776178756e+00,-2.962150279776178952e+00,-2.972150279776178738e+00,-2.942150279776178934e+00,-5.649752198241406731e+00,-5.649752198241406731e+00,-5.729752198241406802e+00,-5.629752198241407157e+00,-1.566257394084732191e+00,-1.560257394084732185e+00,-1.556257394084732182e+00,-1.562257394084732187e+00,-3.085595523581134980e+00,-3.135595523581135247e+00,-3.105595523581134998e+00,-3.095595523581135211e+00,-8.595203836930456198e-01,-7.995203836930456776e-01,-8.495203836930456109e-01,-8.695203836930456287e-01,-8.488089528377299686e+00,-8.488089528377299686e+00,-8.468089528377298336e+00,-8.488089528377299686e+00
1.775999999999999937e-05,-1.673764988009592170e+00,-1.633764988009592356e+00,-1.683764988009592178e+00,-1.673764988009592170e+00,-2.980791366906474948e+00,-3.050791366906475233e+00,-3.010791366906475197e+00,-3.020791366906474984e+00,-1.552449240607514103e+00,-1.556449240607514106e+00,-1.554449240607514104e+00,-1.568449240607514117e+00,-2.116754596322941939e+00,-2.116754596322941939e+00,-2.096754596322941921e+00,-2.112754596322941936e+00,-4.637218225419664108e+00,-4.657218225419664570e+00,-4.657218225419664570e+00,-4.597218225419664073e+00,-4.554196642685851337e+00,-4.494196642685850840e+00,-4.514196642685851302e+00,-4.454196642685851693e+00,-3.032150279776178792e+00,-3.012150279776178774e+00,-3.022150279776179005e+00,-3.032150279776178792e+00,-5.729752198241406802e+00,-5.729752198241406802e+00,-5.669752198241407193e+00,-5.629752198241407157e+00,-1.578257394084732201e+00,-1.568257394084732192e+00,-1.558257394084732184e+00,-1.562257394084732187e+00,-3.065595523581134962e+00,-3.055595523581135176e+00,-3.085595523581134980e+00,-3.115595523581135229e+00,-8.195203836930456953e-01,-7.595203836930456420e-01,-7.895203836930456687e-01,-8.095203836930456864e-01,-8.488089528377299686e+00,-8.648089528377298052e+00,-8.588089528377299331e+00,-8.608089528377298905e+00
1.784000000000000199e-05,-1.623764988009592347e+00,-1.603764988009592329e+00,-1.603764988009592329e+00,-1.623764988009592347e+00,-3.050791366906475233e+00,-3.050791366906475233e+00,-3.100791366906475055e+00,-3.080791366906474593e+00,-1.554449240607514104e+00,-1.550449240607514101e+00,-1.556449240607514106e+00,-1.570449240607514119e+00,-2.116754596322941939e+00,-2.108754596322941932e+00,-2.116754596322941939e+00,-2.100754596322941925e+00,-4.647218225419663895e+00,-4.667218225419664357e+00,-4.657218225419664570e+00,-4.627218225419664321e+00,-4.554196642685851337e+00,-4.594196642685851373e+00,-4.534196642685850875e+00,-4.534196642685850875e+00,-3.072150279776178827e+00,-3.052150279776178809e+00,-3.082150279776179058e+00,-3.102150279776179076e+00,-5.769752198241406838e+00,-5.689752198241406766e+00,-5.709752198241407228e+00,-5.689752198241406766e+00,-1.564257394084732189e+00,-1.564257394084732189e+00,-1.554257394084732180e+00,-1.564257394084732189e+00,-3.015595523581135140e+00,-2.995595523581135122e+00,-2.995595523581135122e+00,-2.985595523581135335e+00,-7.595203836930456420e-01,-7.595203836930456420e-01,-7.295203836930456154e-01,-7.495203836930456331e-01,-8.608089528377298905e+00,-8.588089528377299331e+00,-8.608089528377298905e+00,-8.608089528377298905e+00
1.792000000000000122e-05,-1.533764988009592267e+00,-1.543764988009592276e+00,-1.583764988009592312e+00,-1.563764988009592294e+00,-3.140791366906475091e+00,-3.160791366906474664e+00,-3.110791366906474842e+00,-3.090791366906475268e+00,-1.548449240607514099e+00,-1.556449240607514106e+00,-1.550449240607514101e+00,-1.566449240607514115e+00,-2.104754596322941929e+00,-2.104754596322941929e+00,-2.084754596322941911e+00,-2.096754596322941921e+00,-4.647218225419663895e+00,-4.667218225419664357e+00,-4.637218225419664108e+00,-4.607218225419664748e+00,-4.634196642685851408e+00,-4.594196642685851373e+00,-4.574196642685850911e+00,-4.594196642685851373e+00,-3.122150279776179094e+00,-3.092150279776178845e+00,-3.152150279776178898e+00,-3.132150279776178881e+00,-5.749752198241407264e+00,-5.789752198241407299e+00,-5.749752198241407264e+00,-5.789752198241407299e+00,-1.556257394084732182e+00,-1.558257394084732184e+00,-1.548257394084732175e+00,-1.552257394084732178e+00,-2.945595523581135300e+00,-2.975595523581135105e+00,-2.995595523581135122e+00,-2.945595523581135300e+00,-7.295203836930456154e-01,-7.195203836930456065e-01,-6.995203836930456998e-01,-7.095203836930455976e-01,-8.608089528377298905e+00,-8.648089528377298052e+00,-8.628089528377298478e+00,-8.668089528377299402e+00
1.800000000000000046e-05,-1.513764988009592249e+00,-1.493764988009592232e+00,-1.533764988009592267e+00,-1.493764988009592232e+00,-3.150791366906474877e+00,-3.160791366906474664e+00,-3.180791366906475126e+00,-3.160791366906474664e+00,-1.542449240607514094e+00,-1.548449240607514099e+00,-1.550449240607514101e+00,-1.568449240607514117e+00,-2.096754596322941921e+00,-2.096754596322941921e+00,-2.084754596322941911e+00,-2.096754596322941921e+00,-4.637218225419664108e+00,-4.667218225419664357e+00,-4.617218225419664535e+00,-4.617218225419664535e+00,-4.614196642685850946e+00,-4.634196642685851408e+00,-4.634196642685851408e+00,-4.654196642685850982e+00,-3.182150279776179147e+00,-3.142150279776179111e+00,-3.112150279776178863e+00,-3.172150279776178916e+00,-5.789752198241407299e+00,-5.829752198241407335e+00,-5.769752198241406838e+00,-5.889752198241406944e+00,-1.564257394084732189e+00,-1.556257394084732182e+00,-1.554257394084732180e+00,-1.550257394084732177e+00,-2.895595523581135033e+00,-2.885595523581135247e+00,-2.905595523581135264e+00,-2.905595523581135264e+00,-6.495203836930456553e-01,-6.595203836930456642e-01,-6.395203836930456465e-01,-6.195203836930456287e-01,-8.668089528377299402e+00,-8.608089528377298905e+00,-8.608089528377298905e+00,-8.668089528377299402e+00
1.807999999999999969e-05,-1.453764988009592196e+00,-1.433764988009592178e+00,-1.513764988009592249e+00,-1.503764988009592241e+00,-3.190791366906474913e+00,-3.220791366906475162e+00,-3.210791366906474487e+00,-3.240791366906474735e+00,-1.548449240607514099e+00,-1.554449240607514104e+00,-1.556449240607514106e+00,-1.562449240607514112e+00,-2.092754596322941918e+00,-2.100754596322941925e+00,-2.088754596322941914e+00,-2.084754596322941911e+00,-4.627218225419664321e+00,-4.617218225419664535e+00,-4.607218225419664748e+00,-4.657218225419664570e+00,-4.674196642685851444e+00,-4.734196642685851053e+00,-4.634196642685851408e+00,-4.734196642685851053e+00,-3.192150279776178934e+00,-3.192150279776178934e+00,-3.172150279776178916e+00,-3.192150279776178934e+00,-5.889752198241406944e+00,-5.789752198241407299e+00,-5.849752198241406909e+00,-5.869752198241407370e+00,-1.562257394084732187e+00,-1.550257394084732177e+00,-1.554257394084732180e+00,-1.552257394084732178e+00,-2.825595523581135193e+00,-2.905595523581135264e+00,-2.875595523581135016e+00,-2.885595523581135247e+00,-5.995203836930456109e-01,-6.495203836930456553e-01,-6.195203836930456287e-01,-6.295203836930456376e-01,-8.748089528377299473e+00,-8.748089528377299473e+00,-8.728089528377298123e+00,-8.688089528377298976e+00
1.815999999999999892e-05,-1.373764988009592347e+00,-1.413764988009592161e+00,-1.403764988009592152e+00,-1.433764988009592178e+00,-3.310791366906475020e+00,-3.250791366906474522e+00,-3.240791366906474735e+00,-3.300791366906475233e+00,-1.548449240607514099e+00,-1.538449240607514090e+00,-1.550449240607514101e+00,-1.554449240607514104e+00,-2.112754596322941936e+00,-2.096754596322941921e+00,-2.096754596322941921e+00,-2.072754596322941900e+00,-4.637218225419664108e+00,-4.637218225419664108e+00,-4.637218225419664108e+00,-4.607218225419664748e+00,-4.694196642685851018e+00,-4.774196642685851089e+00,-4.754196642685851515e+00,-4.774196642685851089e+00,-3.242150279776178756e+00,-3.252150279776178987e+00,-3.272150279776179005e+00,-3.252150279776178987e+00,-5.889752198241406944e+00,-5.929752198241406980e+00,-5.909752198241407406e+00,-5.929752198241406980e+00,-1.552257394084732178e+00,-1.560257394084732185e+00,-1.546257394084732173e+00,-1.550257394084732177e+00,-2.845595523581135211e+00,-2.795595523581134945e+00,-2.795595523581134945e+00,-2.785595523581135158e+00,-5.195203836930456509e-01,-5.395203836930456687e-01,-5.695203836930456953e-01,-5.695203836930456953e-01,-8.768089528377299047e+00,-8.808089528377298194e+00,-8.788089528377298620e+00,-8.768089528377299047e+00
1.824000000000000155e-05,-1.313764988009592294e+00,-1.353764988009592329e+00,-1.373764988009592347e+00,-1.393764988009592143e+00,-3.310791366906475020e+00,-3.340791366906475268e+00,-3.340791366906475268e+00,-3.340791366906475268e+00,-1.536449240607514088e+00,-1.544449240607514096e+00,-1.540449240607514092e+00,-1.560449240607514110e+00,-2.096754596322941921e+00,-2.092754596322941918e+00,-2.088754596322941914e+00,-2.092754596322941918e+00,-4.607218225419664748e+00,-4.627218225419664321e+00,-4.577218225419664499e+00,-4.617218225419664535e+00,-4.834196642685851586e+00,-4.814196642685851124e+00,-4.774196642685851089e+00,-4.834196642685851586e+00,-3.272150279776179005e+00,-3.322150279776178827e+00,-3.262150279776178774e+00,-3.302150279776178809e+00,-5.909752198241407406e+00,-5.949752198241407442e+00,-5.989752198241407477e+00,-5.909752198241407406e+00,-1.556257394084732182e+00,-1.548257394084732175e+00,-1.550257394084732177e+00,-1.540257394084732168e+00,-2.725595523581135105e+00,-2.755595523581135353e+00,-2.755595523581135353e+00,-2.775595523581134927e+00,-5.295203836930456598e-01,-4.995203836930456331e-01,-4.795203836930456154e-01,-4.995203836930456331e-01,-8.828089528377299544e+00,-8.768089528377299047e+00,-8.828089528377299544e+00,-8.848089528377299118e+00
1.832000000000000078e-05,-1.303764988009592285e+00,-1.283764988009592267e+00,-1.313764988009592294e+00,-1.293764988009592276e+00,-3.350791366906475055e+00,-3.380791366906475304e+00,-3.350791366906475055e+00,-3.380791366906475304e+00,-1.542449240607514094e+00,-1.540449240607514092e+00,-1.546449240607514097e+00,-1.560449240607514110e+00,-2.104754596322941929e+00,-2.084754596322941911e+00,-2.088754596322941914e+00,-2.084754596322941911e+00,-4.627218225419664321e+00,-4.637218225419664108e+00,-4.607218225419664748e+00,-4.607218225419664748e+00,-4.794196642685851550e+00,-4.834196642685851586e+00,-4.934196642685851231e+00,-4.894196642685851195e+00,-3.372150279776179094e+00,-3.332150279776179058e+00,-3.332150279776179058e+00,-3.382150279776178881e+00,-6.029752198241407513e+00,-5.969752198241407015e+00,-5.969752198241407015e+00,-5.989752198241407477e+00,-1.554257394084732180e+00,-1.550257394084732177e+00,-1.546257394084732173e+00,-1.548257394084732175e+00,-2.685595523581135069e+00,-2.705595523581135087e+00,-2.695595523581135300e+00,-2.685595523581135069e+00,-4.695203836930456065e-01,-4.595203836930455976e-01,-4.395203836930455799e-01,-4.395203836930455799e-01,-8.868089528377298691e+00,-8.888089528377298265e+00,-8.908089528377299615e+00,-8.848089528377299118e+00
1.840000000000000001e-05,-1.273764988009592258e+00,-1.213764988009592205e+00,-1.263764988009592249e+00,-1.283764988009592267e+00,-3.360791366906474842e+00,-3.410791366906474664e+00,-3.390791366906475091e+00,-3.410791366906474664e+00,-1.540449240607514092e+00,-1.536449240607514088e+00,-1.542449240607514094e+00,-1.558449240607514108e+00,-2.088754596322941914e+00,-2.096754596322941921e+00,-2.096754596322941921e+00,-2.076754596322941904e+00,-4.657218225419664570e+00,-4.627218225419664321e+00,-4.637218225419664108e+00,-4.577218225419664499e+00,-4.914196642685851657e+00,-4.914196642685851657e+00,-4.954196642685851693e+00,-4.934196642685851231e+00,-3.362150279776178863e+00,-3.372150279776179094e+00,-3.392150279776179111e+00,-3.422150279776178916e+00,-6.069752198241406660e+00,-6.029752198241407513e+00,-6.069752198241406660e+00,-6.049752198241407086e+00,-1.544257394084732171e+00,-1.538257394084732166e+00,-1.550257394084732177e+00,-1.546257394084732173e+00,-2.655595523581135264e+00,-2.635595523581135247e+00,-2.635595523581135247e+00,-2.635595523581135247e+00,-3.795203836930456376e-01,-3.795203836930456376e-01,-3.795203836930456376e-01,-4.195203836930456731e-01,-8.888089528377298265e+00,-8.928089528377299189e+00,-8.888089528377298265e+00,-8.888089528377298265e+00
